Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
MMotl_bi3-5JRra91A2jLA,Satay Malaysian Cuisine,99 Washington St,"{'latitude': 40.73731, 'longitude': -74.03066}",601,4.0,07030
lgHmMRBaU-48kGaNz3jYxg,Chairman Sun 国色天湘,47-30 Vernon Blvd,"{'latitude': 40.74465, 'longitude': -73.95375}",235,3.5,11101
gNGxh97n0NZgYG1Q_no9Kg,Potluck Club,133 Chrystie St,"{'latitude': 40.71952, 'longitude': -73.99333}",128,4.5,10002
lRSiXYB09Z5x1iINqQ7rHA,Dim Sum Go Go,5 E Broadway,"{'latitude': 40.7132415735622, 'longitude': -73.9977319419107}",934,3.5,10038
6NfeqE-5OBXfGBXhr4PJVg,The Dolar Shop,"36-36 Prince St, Fl 1","{'latitude': 40.761057, 'longitude': -73.83306}",1088,4.5,11354
7hyQqnnAisSL-nfIWCPziQ,Chop Shop,254 10th Ave,"{'latitude': 40.7486687, 'longitude': -74.0031128}",265,4.0,10001
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,165 E Broadway,"{'latitude': 40.7139415501646, 'longitude': -73.9899386554248}",455,4.0,10002
nBm-zxAWg_oA8JNtHxPvcw,Di Di Dumpling,38 Lexington Ave,"{'latitude': 40.74017, 'longitude': -73.984533}",236,3.5,10010
wurhcLKXD4YJ5XfTxpbE5Q,Grand Sichuan,229 9th Ave,"{'latitude': 40.747413, 'longitude': -74.001052}",487,3.5,10001
cn3JXMq29UfRkFCUD0Bhbw,Fried Dumpling,106 Mosco St,"{'latitude': 40.7145984, 'longitude': -73.9993465}",593,3.5,10013
w3wKbjuNCZnYoPOr-FCk5w,New Moon,547 2nd Ave,"{'latitude': 40.742569, 'longitude': -73.977856}",203,3.5,10016
Jy7htqnnxlKB2vZO42_-aw,Ding Asian Szechuan Hot Pot Restaurant,234 W 48th St,"{'latitude': 40.76064, 'longitude': -73.98635}",192,3.5,10036
XaEFFUabnbH8ZF7ccmSAlQ,South Of The Clouds,16 W 8th St,"{'latitude': 40.73264, 'longitude': -73.99752}",240,4.0,10011
E_Rxnmim6J2ECFtU0QGlsQ,Uncle Lou,73 Mulberry St,"{'latitude': 40.71623, 'longitude': -73.99925}",278,4.0,10013
6OWMji5GiqRlRPZSb1lJ4A,Fay Da Bakery,321 W 6th Ave,"{'latitude': 40.73115, 'longitude': -74.00176}",246,4.0,10012
zC5GU4K-IHc25kXf6DVCBg,Brooklyn Dumpling Shop,131 First Ave,"{'latitude': 40.727593, 'longitude': -73.985612}",380,4.0,10003
8YWLuLUKj0t_0_Xv06UUtw,Ye's Apothecary,119 Orchard St,"{'latitude': 40.71945, 'longitude': -73.9898}",186,4.5,10002
SBJHGtqJyfaU47NPjGAU6A,China Jade,1643 2nd Ave,"{'latitude': 40.777392, 'longitude': -73.952329}",212,3.5,10028
agCuWjaUJ8xBO_PDDQRiGw,S Wan Cafe 洋紫荆,85 Eldridge St Lower E,"{'latitude': 40.71725, 'longitude': -73.99254}",153,4.5,10002
VQ5YGa4L4AT3ugF61hM9qQ,Zongzi lady,Chrystie St Grand St,"{'latitude': 40.7181661, 'longitude': -73.9938466}",76,5.0,10002
za9mYaRVWkwKkQfjRgvU0g,Taiwan Bear House,11 Pell St,"{'latitude': 40.7147185237041, 'longitude': -73.9977966218067}",350,4.0,10013
ebug8VzizRlgdK2fYRi-6A,Chai,353 W 46th St,"{'latitude': 40.7607, 'longitude': -73.98982}",82,4.0,10036
Cd11Q5nxqthvg5xQx2SW2g,Tasty Dumpling,42 Mulberry St,"{'latitude': 40.71492871224907, 'longitude': -73.9995409548283}",575,3.5,10013
WIj12zDqIbBucW1hXYhrew,King's Kitchen,92 E Broadway,"{'latitude': 40.71399, 'longitude': -73.99367}",305,4.0,10002
KBZQN540Xz6LbXLRVOMc0w,Hunan Delight,1467 York Ave,"{'latitude': 40.770678, 'longitude': -73.951296}",202,3.5,10075
S-aX_Pz8F7nDL6kRThKcHw,Vanessa's Dumpling House,310 Bedford Ave,"{'latitude': 40.713795, 'longitude': -73.961983}",586,3.5,11211
lgS9lE0Y9FhzT68zCj5QCw,Hunan Bistro,96 3rd Ave,"{'latitude': 40.73234, 'longitude': -73.9881}",250,3.5,10003
gJXNSJ9VXTuCFmp_Kl9TVQ,Shanghai,1388 2nd Ave,"{'latitude': 40.768291, 'longitude': -73.958381}",127,4.0,10021
iiP46Z-A_ClynkS_qFQKEQ,Munchiez by Mei Lai Wah,126 MacDougal St,"{'latitude': 40.730027, 'longitude': -74.000204}",88,5.0,10012
bB3mkNsEkIpkwuaKSKxSfw,Tofubox,632 Grand St,"{'latitude': 40.71125, 'longitude': -73.9468}",108,5.0,11211
I_Va7AZSHpEwX75S-3hHLQ,Noodle Fun,1744 1st Ave,"{'latitude': 40.7795333862305, 'longitude': -73.9470367431641}",163,4.0,10128
6LfskUyZzmcDSV6h5kOwGw,Peking Duck House,"28 Mott St, Ste A","{'latitude': 40.71461, 'longitude': -73.99871}",959,3.0,10013
xK8VkEUjAdfrtUBHhvs4Ww,456 New Shanghai,"69 Mott St, Ste A","{'latitude': 40.71627, 'longitude': -73.99822}",646,3.5,10013
3K7Kc82bhU6-qjAjsBs3Fw,Lao Bei Fang Dumpling House,8305 Broadway,"{'latitude': 40.74111, 'longitude': -73.87977}",619,4.0,11373
KjN7kiCP4kZbt1dj8w3A3g,Steam - Shanghai Asian Fusion,470 6th Ave,"{'latitude': 40.735570389859696, 'longitude': -73.997784032187}",74,4.5,10011
xLJnT-pB4VECJzmUf1Whpg,3 Times,90 Clinton St,"{'latitude': 40.718271, 'longitude': -73.985209}",214,4.0,10002
-VRnWGBVMovSS0Ijta_qyg,Da Long Yi Hot Pot,42-22 Crescent St,"{'latitude': 40.750168, 'longitude': -73.941345}",53,4.5,11101
9U5tPyF6QEiVntlyTemxKA,House of Joy,28 Pell St,"{'latitude': 40.71510354400104, 'longitude': -73.998459}",212,4.0,10013
L9SuMN3UsGipopWOe3pr9w,Chiko,954 Manhattan Ave,"{'latitude': 40.7319, 'longitude': -73.95422}",50,4.5,11222
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,15 Union Square W,"{'latitude': 40.73589, 'longitude': -73.9917}",139,4.0,10003
Lp8vAE5nHSt5zbu-lSGK8A,Hop Lee Restaurant,16 Mott St,"{'latitude': 40.71426, 'longitude': -73.99849}",356,4.0,10013
xm_-5QZFzJidiUO--PgOYg,Bites of Xi'an,60 W 56th St,"{'latitude': 40.76335868622376, 'longitude': -73.97709537292124}",67,4.0,10019
dv-RaOwKFizDe4c5-sVJ5w,Peking BBQ,58-11 Woodside Ave,"{'latitude': 40.7457277, 'longitude': -73.9062112}",288,4.0,11377
pCeNP_wq7i1Pgl0yCYEgag,Maxi’s Noodle,135-11 38th Ave,"{'latitude': 40.76052, 'longitude': -73.83227}",512,4.5,11354
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,58 E 8th St,"{'latitude': 40.73089, 'longitude': -73.99343}",236,4.0,10003
CesS-E8Q3ztX6VnkXO6wBg,Chinese Tuxedo,5 Doyers St,"{'latitude': 40.7143299, 'longitude': -73.99804}",421,4.0,10013
56rTisZA_iEekMsyZHvSHQ,MomenTea Kitchen,213 W 40th St,"{'latitude': 40.7551628731681, 'longitude': -73.9885599911213}",106,4.0,10018
7erFgHiQmw7ZJfVPmOjeeA,M Shanghai Bistro & Garden,292 Grand St,"{'latitude': 40.71285, 'longitude': -73.95762}",451,3.5,11211
YigPOZxASGQX1IniEyCp8g,La Dinastia,145 W 72nd St,"{'latitude': 40.77833, 'longitude': -73.98022}",194,3.5,10023
R0y03SFOY0BdHRUT1LSO0Q,Shanghai You Garden,135-33 40th Rd,"{'latitude': 40.75895, 'longitude': -73.83056}",1415,4.0,11354
741IMLpXPq755tDaEYXAtA,Joe's Steam Rice Roll 石磨腸粉王,136-21 Roosevelt Ave,"{'latitude': 40.76012, 'longitude': -73.82941}",868,4.5,11354
jwKPVep2qZYBUA6SLLQPvg,Legend 72,127 W 72nd St,"{'latitude': 40.77796, 'longitude': -73.9796901}",278,3.5,10023
rGmGim1ZDCxnF8n4NiKrYQ,Vegetarian Dim Sum House,24 Pell St,"{'latitude': 40.715023, 'longitude': -73.998161}",580,3.5,10013
HoU-pi4U4EK-AwkTxNCAEg,Lisa's Dumplings,57th St & 8th Ave,"{'latitude': 40.7689469190942, 'longitude': -73.9824067136363}",105,4.0,10019
U0SmczzYhahOeRxftjBPSg,Chef 28,29 E 28th St,"{'latitude': 40.74393, 'longitude': -73.98493}",184,3.5,10016
HR_a2QSA_KJZIakufAJUmg,Szechuan Gourmet,21 W 39th St,"{'latitude': 40.75226532620614, 'longitude': -73.98361050137848}",54,4.0,10018
si4n0EtvAl3QisVHoKPOuw,Wonton Noodle Garden,56 Mott St,"{'latitude': 40.7157921, 'longitude': -73.998189}",535,3.5,10013
DKGUSLiqNchBNatKoPM9QQ,Junzi Kitchen,2896 Broadway,"{'latitude': 40.8057641877461, 'longitude': -73.9652019005902}",208,4.0,10025
oJ6fy4fBv_3WskxH4NfNBg,Chef Huang Jian Bing & Peking Duck,635 2nd Ave,"{'latitude': 40.74531205210646, 'longitude': -73.9757772}",43,4.5,10016
_WXa2M3gz2Mi0ys3s88nDw,La Salle Dumpling Room,3141 Broadway,"{'latitude': 40.81403, 'longitude': -73.95983}",318,4.0,10027
UBY796Pa8HAuqC2uRR0WNg,Dim Sum Sam,240 W 40th St,"{'latitude': 40.755247, 'longitude': -73.989578}",54,4.5,10018
LztkKM-lvRraBbS9TVXzcg,Yiwanmen,150 Mott St,"{'latitude': 40.7193132739237, 'longitude': -73.99627615337461}",194,4.0,10013
DsH2GQdj6lX-znyfDFFhhQ,Goody Fresh Dimsum,513 6th Ave,"{'latitude': 40.73699, 'longitude': -73.99744}",52,4.5,10011
z5f--L8_vB_WvSaRca7LQQ,Mala House,22 E 21st St,"{'latitude': 40.73945005575927, 'longitude': -73.98913809999999}",47,4.5,10017
k8GFfCXO2FIIJIo0ICYSRA,Bao Bao Cafe,106 Greenwich St,"{'latitude': 40.70854, 'longitude': -74.01367}",242,4.0,10006
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,164 Pearl St,"{'latitude': 40.70591, 'longitude': -74.00747}",270,4.0,10005
aije_BqBVVl-6T13QsnRqQ,August Gatherings,266 Canal St,"{'latitude': 40.7186556, 'longitude': -74.0011004}",312,3.5,10013
dVAI5zh29psdbHp9wGXwVQ,M Star Cafe,19 Division St,"{'latitude': 40.713928, 'longitude': -73.99652}",329,3.5,10002
IkOW8jcaFYOll4albHitLw,Lotus + Cleaver,28-17 Jackson Ave,"{'latitude': 40.74902961482093, 'longitude': -73.9387376}",70,4.0,11101
cG9yhk_wkMm7XwR2HcHmrQ,Hidden Leaf,"75 Manhattan West Plaza, One Manhattan West Plaza","{'latitude': 40.7523775, 'longitude': -73.99826159999999}",48,4.5,10001
i7cKPMXreR4XfTjdpqZ_5A,Emperor Dumpling,818 6th Ave,"{'latitude': 40.74613, 'longitude': -73.99015}",32,4.5,10001
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,43 W 65th St,"{'latitude': 40.77269583, 'longitude': -73.98150783}",554,2.5,10023
s0Klxfd2XRZSrATjzEimBg,GAN-HOO BBQ,"3702 Main St, Fl 2","{'latitude': 40.76128486839699, 'longitude': -73.83164884110349}",582,4.5,11354
3NYQQckItp9l7GDzALw79w,Lin's Gourmet,1097 2nd Ave,"{'latitude': 40.759891, 'longitude': -73.965187}",80,3.5,10022
oJjMYhA6z1_BVaQpSdyl8g,Golden Forest,353 Grand St,"{'latitude': 40.7167, 'longitude': -73.98945}",215,4.0,10002
ZybTcEwBUeQqiiyyBpoiPQ,White Bear,"135-02 Roosevelt Ave, Ste 5","{'latitude': 40.758783, 'longitude': -73.83163}",1129,4.0,11354
MYPes7EWP5aLiVG1Z_9eFQ,Jing Fong,380 Amsterdam Ave,"{'latitude': 40.7827096147799, 'longitude': -73.9789128775797}",288,3.0,10024
AEkpyAGcVe5NgH2Nb7fCNQ,Nuevo Jardin De China Restaurant,3205 Broadway,"{'latitude': 40.7615513755699, 'longitude': -73.9243148820204}",238,3.5,11106
Vbmv3T7hr_owVic5BQXs5w,Din Soup Dumplings,162 Montague St,"{'latitude': 40.69425, 'longitude': -73.99277}",164,4.5,11201
WRRs3smfm6rHP5k4Slzr3w,Hop Won Restaurant,139 E 45th St,"{'latitude': 40.75322, 'longitude': -73.97399}",156,3.0,10017
_7GunmWHykEJ5_u2zkX1gg,Dim Sum Sam,28 E 23rd St,"{'latitude': 40.74057320498368, 'longitude': -73.98780579999999}",83,4.0,10010
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,963 Grand St,"{'latitude': 40.71326, 'longitude': -73.93616}",102,4.5,11211
FhXBKrLHyK7np4d0_f1s-w,Swadist Restaurant,715 Newark Ave,"{'latitude': 40.734995, 'longitude': -74.061407}",189,4.5,07306
pov0n15Vf6R-tPWWLq8uUQ,Red Paper Clip,120 Christopher St,"{'latitude': 40.73321612168599, 'longitude': -74.00557862883555}",99,4.0,10014
Sri-kDbSGsPPQJyp8eomKg,LaoJie Hotpot Manhattan,105 Bowery,"{'latitude': 40.71764, 'longitude': -73.99504}",83,4.5,10002
v0opDMezc6pKgdfR22KUnQ,Da Tang Szechuan,18 W 38th St,"{'latitude': 40.75128, 'longitude': -73.98376}",303,4.5,10018
5tWpAFpF618KJxBhHJzF7g,E Noodle 粥麵館 - Chinatown,5 Catherine St,"{'latitude': 40.71386837257795, 'longitude': -73.99728057321444}",145,4.0,10038
XDv71A1J3aIOu_W5sVzZ2w,Shi Miao Dao - East Village,33 Saint Marks Pl,"{'latitude': 40.72904, 'longitude': -73.9881}",129,4.0,10003
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,1817 2nd Ave,"{'latitude': 40.783159, 'longitude': -73.948244}",153,3.5,10128
LXmlfAmrGA3NfvYSfxIVvQ,Ma LaLa,42-02 30th Ave,"{'latitude': 40.7629662660109, 'longitude': -73.913354203105}",115,4.0,11103
8td6qiBvZ-En6gSpPjXWzQ,Shanghai Zhen Gong Fu,86-16 Queens Blvd,"{'latitude': 40.736158616759205, 'longitude': -73.87726341410527}",225,4.5,11373
H87c1gVVCKneyI0LxaDFxQ,Corgi Jianbing,4405 Hunter St,"{'latitude': 40.7474918, 'longitude': -73.9433018}",33,4.5,11101
XvOhc15ETRp8FkK1_lVizQ,Chang Lai Fishballs & Noodles,240 Grand St,"{'latitude': 40.718481, 'longitude': -73.994468}",37,5.0,10002
Puyzn1gagH9TsJz7EBJs3g,Baji Baji,145 1st Ave,"{'latitude': 40.72821421354205, 'longitude': -73.98516918819301}",58,4.5,10003
dSaMEWm0EQTG4TOeUetU5w,Jian Bing Man,"11 W 32nd St, Booth 3","{'latitude': 40.74761, 'longitude': -73.98631}",176,3.0,10001
g7LLglNkZODPM6VyIqiEAQ,Chick It Out,32-06 35th St,"{'latitude': 40.758389, 'longitude': -73.9240812}",36,4.5,11106
Dqp5Itsj9dN0Ewz8Gm853g,Philippe Downtown,355 W 16th St,"{'latitude': 40.74213, 'longitude': -74.0038}",163,3.5,10011
rPTX2J5KGDkN1QhPD-QOvg,Bites of Xi'an,318 Livingston St,"{'latitude': 40.68807, 'longitude': -73.98199}",199,4.5,11217
VW2Epq3C8jqysu6Edpu-RA,Atlas Kitchen,258 W 109th St,"{'latitude': 40.80332, 'longitude': -73.9668}",183,4.0,10025
ZdLS7gD1ulmCPkqNc9_S3A,Keming Restaurant,1006 Washington St,"{'latitude': 40.74893, 'longitude': -74.02772}",202,4.0,07030
UNyGz06_7RendbswIyNYtA,Shu Han Ju,465 6th Ave,"{'latitude': 40.73558, 'longitude': -73.99843}",198,3.5,10011
ieOIBz6Gfqmwm1B0wUzh9g,Mama Lee,213-12 48th Ave,"{'latitude': 40.755368, 'longitude': -73.767415}",550,4.5,11364
n1elkLPlnQX_PArLvuVVIg,Shanghai Heping Restaurant,104 Mott St,"{'latitude': 40.7174181193113, 'longitude': -73.997328132391}",421,3.5,10013
_4UvguU5z2hMsHXlYedFXw,Tao Hong Bakery,79 Chrystie St,"{'latitude': 40.71735, 'longitude': -73.9945679}",61,4.5,10002
zZecd370h2jxzh1kRJ4y2g,Asian Jewels Seafood Restaurant,13330 39th Ave,"{'latitude': 40.759076, 'longitude': -73.8337556}",1258,3.5,11354
zb78ua-FlfFRj8v082giBw,Jimmy's House,162 E 25th St,"{'latitude': 40.74016, 'longitude': -73.98256}",142,3.5,10010
YvMLbSK_tWmaOjYGwOUd5Q,Xi’an Famous Foods,8 Liberty Pl,"{'latitude': 40.70919, 'longitude': -74.00934}",162,4.0,10038
BCkyeKuJl009EtwPBvVhzA,Silver Apricot,20 Cornelia St,"{'latitude': 40.73138, 'longitude': -74.00206}",69,4.5,10014
_HnHXaptod3lx2WlKYYNnQ,Kung Fu Xiao Long Bao,59-16 Main St,"{'latitude': 40.7433429, 'longitude': -73.8257699}",991,4.0,11355
QDApjjZAPxFvvbll86NMTA,Hak Box,"88 E Broadway, Unit 106, Located Outside on Forsyth Street","{'latitude': 40.714, 'longitude': -73.99439}",101,4.5,10002
nZnJ5bNiQn1r4LWgqDeW2Q,Old Shanghai Soup Dumpling,133 Broad Ave,"{'latitude': 40.84531808831437, 'longitude': -73.99993036589412}",226,4.5,07650
8UlRXXPaSI383aiOiJQi5A,Famous Sichuan,10 Pell St,"{'latitude': 40.71487, 'longitude': -73.99758}",441,3.5,10013
P2bxlKAmRWZIpHdJ_JT3fg,East Harbor Seafood Palace ,714 65th St,"{'latitude': 40.633425, 'longitude': -74.014425}",790,4.0,11220
4--r7DCu5l9UEIjs4OwKSQ,Gem Bing Shop,9 St Marks Pl,"{'latitude': 40.729444, 'longitude': -73.989067}",86,4.0,10003
-2FAuHbWsc_rxuSaeYAhCw,Green Garden Village,216 Grand St,"{'latitude': 40.7190136, 'longitude': -73.9959638}",88,4.5,10013
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,45-26 46th St,"{'latitude': 40.7425888323281, 'longitude': -73.9189697784327}",193,3.5,11104
aJKpUrLLNX3dy7NJCriqcQ,ER Hot Pot,11 W 36th St,"{'latitude': 40.75019, 'longitude': -73.98448}",60,4.0,10018
8ZBbl3VN-cu6PFOL0D7-8A,Hunan Village,339 Lexington Ave New York Ny,"{'latitude': 40.749688, 'longitude': -73.977171}",33,4.0,10016
LVkBYW-FNaZ2h-0zB8-vzA,Jiang's Kitchen,65 St Marks Pl,"{'latitude': 40.72808, 'longitude': -73.98615}",48,4.5,10003
vbL4Ef8zf4dmdR9Gyl5lkw,Taiwanese Gourmet,8402 Broadway,"{'latitude': 40.739713, 'longitude': -73.878766}",431,3.5,11373
mQQxpyEegblKERyeuxrb5Q,Vanessa's Dumpling House,452 Amsterdam Ave,"{'latitude': 40.785005, 'longitude': -73.977188}",109,3.5,10024
1YGpTYD8xIuUpK_beMhzSw,The Rice Noodle,190 Bleecker St,"{'latitude': 40.729087, 'longitude': -74.001525}",144,4.0,10012
DpfE0gPBXj-aj2pnEh4E2Q,Wei Williamsburg,145 Borinquen Pl,"{'latitude': 40.7107868, 'longitude': -73.9542168}",218,4.0,11211
MUeccJfwQZVkSLe1-C0FVA,Liuyishou Hotpot,136-76 39th Ave,"{'latitude': 40.76071, 'longitude': -73.82759}",506,4.5,11354
TWI3efEcCVsTErKFWz4Zqg,Nom Wah Nolita,10 Kenmare St,"{'latitude': 40.7204154878855, 'longitude': -73.9944789558649}",235,3.5,10012
Y5NjZuIkWnV-ntd7BeUjzg,Happy Lamb Hot Pot,136-59 37th Ave,"{'latitude': 40.762281, 'longitude': -73.829041}",720,4.0,11354
MzA6gitJKqfW4VrdS7AiQw,PACIFIC MOON,59-02 Broadway,"{'latitude': 40.75119, 'longitude': -73.90269}",112,4.0,11377
rGuXwUtNoDp0_GmspjYwcA,Petite Soo Chow,607 Gorge Rd,"{'latitude': 40.8245099, 'longitude': -73.98781}",582,3.5,07010
3Qpi419I29t3sCHMzC_h-g,Harvest Chinese & Thai Cuisine,1502 1st Ave,"{'latitude': 40.7718201, 'longitude': -73.9526672}",110,3.5,10075
sGwQYKPaMJ-tD2E4fQ0EJQ,Jardin De China,3737 Jct Blvd,"{'latitude': 40.750672, 'longitude': -73.869982}",259,4.0,11368
eQKYZWnBjPUjINAnFmrmbA,P.F. Chang's,10 Port Imperial Blvd W,"{'latitude': 40.7802837, 'longitude': -74.00958480000001}",557,3.0,07093
TbbpihlBxYidyE_O65Ajbw,Hay Hay Roasted,81 Mott St,"{'latitude': 40.71663080185816, 'longitude': -73.9981349}",136,4.0,10013
BkXb82Y2OIsQ5RpNNQOYmQ,China Express,192 Union Ave,"{'latitude': 40.70606422212563, 'longitude': -73.949992}",128,4.0,11211
gNmF50bsYnpVQCNXoW02mg,Jing Fong Restaurant,202 Centre St,"{'latitude': 40.71882649220873, 'longitude': -73.99901858958395}",119,4.0,10013
HOfNVzn45dwctTOCLVPj2g,So Do Fun,155 3rd Ave,"{'latitude': 40.73415, 'longitude': -73.98633}",40,4.5,10003
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,1557 Lexington Ave,"{'latitude': 40.7879244458184, 'longitude': -73.948986355818}",56,4.5,10029
bH6U8bze3zVTUBOPm913NQ,Dunhuang Lanzhou Beef Noodle,136-93 37th Ave,"{'latitude': 40.7624444092074, 'longitude': -73.8277914002538}",401,4.5,11354
4npQPrRezdLIkKWMdXpjFA,The Monkey King,1329 Willoughby Ave,"{'latitude': 40.7064711, 'longitude': -73.9209643}",75,4.5,11237
RQRQOO_CGhj16AIz4KqlQA,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,"88 E Broadway, Stall B45","{'latitude': 40.713837, 'longitude': -73.99414}",55,4.5,10002
XH2CNWlLU2HXROsT5NkCmA,Panda Express,835 Third Ave,"{'latitude': 40.75624, 'longitude': -73.97012}",134,3.0,10022
BTWWgZrMo_pS_BK-TYO92g,Shanghai Restaurant,493 Main St,"{'latitude': 40.8558064526236, 'longitude': -73.9778536185622}",415,4.0,07024
Q1TpfbuPwKPFrNFyu-u2_g,Han Dynasty,1 Dekalb Ave,"{'latitude': 40.6911319610036, 'longitude': -73.9825977757573}",390,3.5,11201
LJntAPKObO0OfydYm3_bzQ,Kings Co Imperial,168 1/2 Delancey St,"{'latitude': 40.7180159, 'longitude': -73.9853739}",96,4.0,10002
isIFCDLE3VIDJcqhVy_klA,99 Favor Taste - Brooklyn,732 61st St,"{'latitude': 40.6355691, 'longitude': -74.0115482}",953,4.0,11220
YzyHW3w0HUyaG8EvplNT1A,Liu's Shanghai,1869 Bath Ave,"{'latitude': 40.6026411895768, 'longitude': -74.0038766549142}",472,4.5,11214
2UmeXoBQ6zRNn0Zv_VcAjw,JiangNan 江南食府,"133-42 39th Ave, Ste 101","{'latitude': 40.759239, 'longitude': -73.83256}",325,4.5,11354
omOPvWNdukvWOC0peXPyng,Fairview Chinese Restaurant,363 Fairview Ave,"{'latitude': 40.81084, 'longitude': -74.00097}",155,4.0,07022
bKXnm2k44mSdU0fP69lY-g,Szechuan Mountain House,"39-16 Prince St, Ste G03","{'latitude': 40.7593930266428, 'longitude': -73.8326038269836}",459,4.0,11354
83zDAk03lFXkgImgkLhT9w,Chi Restaurant & Bar,492 9th Ave,"{'latitude': 40.75547, 'longitude': -73.99439}",41,4.0,10018
K0qsGnFv-edPDqVBdLCocQ,China Garden,39-20 47th Ave,"{'latitude': 40.74166, 'longitude': -73.92577}",79,4.0,11104
xOL2SC34gdhKHSbyaDz9BA,Pearls Chinese Restaurant,689 9th Ave,"{'latitude': 40.7619901, 'longitude': -73.9903719}",169,3.0,10036
5u4T6-Z-KhHrRZ9g54pugQ,Carol's Bun,139 E Broadway,"{'latitude': 40.7138317002555, 'longitude': -73.9914554524045}",61,4.5,10002
DjLxykRuP8OFtGtPPZpfdQ,Caridad China,108 Graham Ave,"{'latitude': 40.704949, 'longitude': -73.942579}",117,4.0,11206
yzAJOjAV7BnLZpbISHZfWg,Joe's Ginger,25 Pell St,"{'latitude': 40.714782, 'longitude': -73.998374}",647,3.0,10013
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,969 Amsterdam Ave,"{'latitude': 40.80133, 'longitude': -73.96466}",184,3.5,10025
a93NwZxjkPQydJxR42oPyg,Grain House,929 Amsterdam Ave,"{'latitude': 40.800127673827, 'longitude': -73.9657538384199}",127,3.5,10025
09y5uyX7z41mjoA9fVF1bQ,Tang Restaurant,196-50 Northern Blvd,"{'latitude': 40.75744, 'longitude': -73.78383}",768,4.0,11358
9K8VhYvIA26AFMQY8S1soQ,M Noodle Shop,549 Metropolitan Ave,"{'latitude': 40.714257, 'longitude': -73.950646}",378,3.0,11211
6KWuxjK1ey72cW8LVuoV5A,Mr Bao,208 Bedford Ave,"{'latitude': 40.717057, 'longitude': -73.958764}",76,4.0,11249
XoJwcOxazBKvWikQCATS-w,East Flour,103 Christopher Columbus Dr,"{'latitude': 40.71946, 'longitude': -74.04346}",215,4.0,07302
5TnBfeoBpxPPwIXMGBMasg,New Double Dragon,37 1st Ave,"{'latitude': 40.7242, 'longitude': -73.98801}",111,4.0,10003
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,423 9th Ave,"{'latitude': 40.753277148143, 'longitude': -73.996643608314}",94,3.5,10001
9AL3VA_4H_PMw0GPriIGQw,Tangra,103 Lexington Ave,"{'latitude': 40.7421999, 'longitude': -73.98262}",81,3.5,10016
3TMP2pncE-0LwoDukbaqlg,Cafe Hong Kong,51 Bayard St,"{'latitude': 40.715206, 'longitude': -73.997528}",194,3.5,10013
-4pRolL6EQddbv4iHrIZwQ,Panda Express,1277 1st Ave,"{'latitude': 40.7658172332478, 'longitude': -73.9577729254961}",108,3.0,10065
wzmeaMTm5cZ1JCjep7iQeA,ZLS BBQ,219 E 23rd St,"{'latitude': 40.738626, 'longitude': -73.981944}",34,4.0,10010
AQqUiXi0hn1xu5qVfM54IQ,Beijing Dumpling House,88-38 Sutphin Blvd,"{'latitude': 40.7043147, 'longitude': -73.8091804}",377,4.5,11435
a2sxaQooPmq9r7Cc-Umunw,Precious Japanese & Chinese Cuisine,128 Washington St,"{'latitude': 40.738484, 'longitude': -74.030919}",303,3.5,07030
d6pcRMV1YUDFTKO_p9d-sA,Wong Kwong Hop,85-27 Grand Ave,"{'latitude': 40.735727, 'longitude': -73.88152}",92,4.5,11373
VG0XPr9jSrgd8p5WPD1HaQ,Ollies To Go,307 E 77th St,"{'latitude': 40.771918, 'longitude': -73.955451}",98,3.5,10075
U2aUFZARLeSMf4RQIxjuTw,Lucky House Kitchen,343 Lewis Ave,"{'latitude': 40.6838402152061, 'longitude': -73.9351565390825}",125,4.5,11233
tS4aiWBYgzlqKX898jr3_w,Shun Wang,81-25 Broadway,"{'latitude': 40.7431373596191, 'longitude': -73.8830413818359}",199,4.0,11373
bgnM6uy66zupYzb4QdL3vA,108 Food Dried Hot Pot,2794 Broadway,"{'latitude': 40.80265, 'longitude': -73.96721}",173,3.5,10025
bK-Y2zCIMolqRDHsaYUCWA,Royal Seafood Restaurant,103 Mott St,"{'latitude': 40.7174, 'longitude': -73.9977}",349,3.0,10013
KUW8hx5kinOT_XJj3ttCDQ,Go Noodle Nine Moon,1069 1st Ave,"{'latitude': 40.75932, 'longitude': -73.96254}",71,3.5,10022
HHkTmzDBE9sGWvtSW9Ne8A,Tangra Masala,87-09 Grand Ave,"{'latitude': 40.736536, 'longitude': -73.878328}",344,3.5,11373
