Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
NzHiK8Csmypx4f6jYhSqiQ,Lenny's Bagels,2601 Broadway,"{'latitude': 40.7961904, 'longitude': -73.9709623}",184,4.0,10025
Ubjy_YwMiU69kdSaXC9bgw,Madison & Vine,299 Madison Ave,"{'latitude': 40.75218, 'longitude': -73.97954}",212,3.0,10017
Q5svIDwGXgspdSlBp2emwg,Chopt Creative Salad Co.,24 East 17th St,"{'latitude': 40.7371677, 'longitude': -73.990843}",318,3.5,10003
VrErxkSuUNEl_WtQF2RLlw,Chopt Creative Salad Co.,1376 3rd Ave,"{'latitude': 40.77383, 'longitude': -73.95784}",164,3.5,10075
uK7BhMiook9Ij93l-5nEUA,Hanabi,1450 2nd Ave,"{'latitude': 40.771, 'longitude': -73.95636}",132,3.5,10021
GBjxx9AZl95cCno24Wl_QA,Fiorentina Pizzeria and Grill,852 8th Ave,"{'latitude': 40.76303528104908, 'longitude': -73.98536470967744}",39,4.5,10019
JgtKnRMbUQKXaxC-C0BynQ,Il Baretto To Go,790 11th Ave,"{'latitude': 40.76860757932551, 'longitude': -73.99233994313758}",46,4.5,10019
tImw3a1oveSqMSjQBQq9TA,Juice Healthy Food & Drink,156 E 33rd St,"{'latitude': 40.74525, 'longitude': -73.97937}",107,3.5,10016
IYBtdrWFMGq8tjOKgoB5Dw,Just Salad,315 Park Avenue South,"{'latitude': 40.740471, 'longitude': -73.985608}",134,4.0,10010
2cS0i9qHFVcBFGUktUU7LA,Potbelly Sandwich Shop,"30 Rockefeller Plz, Ste L3","{'latitude': 40.75893472375383, 'longitude': -73.9795047705525}",120,3.5,10112
dHSAudRt-uIE-4kE6ZnwOg,Lenwich,302 Columbus Ave,"{'latitude': 40.77896, 'longitude': -73.97788}",154,3.5,10023
jpAfNfVAFTCpXU7lRepRbw,Merriweather Coffee + Kitchen,428 Hudson St,"{'latitude': 40.7305599, 'longitude': -74.0065}",117,4.0,10014
zoJRxiyaLGV1BitvduDFcw,sweetgreen,8 E 18th St,"{'latitude': 40.7380613354427, 'longitude': -73.9912233455198}",187,3.5,10003
SF8w10D-qvloEqZIHI3gOg,Just Salad,1306 1st Ave,"{'latitude': 40.7668319, 'longitude': -73.956693}",167,3.5,10021
C1RjQkXeQVdvShMP1IkqAw,Lenwich,1269 1st Ave,"{'latitude': 40.7655954, 'longitude': -73.9579606}",125,3.5,10021
-YazuZbXAM_NOny8LpLQpQ,BKNY Thai Restaurant,47-11 Francis Lewis Blvd,"{'latitude': 40.7530184239866, 'longitude': -73.780074009384}",1455,4.0,11361
lKgTNYp-oFL_hTddicAjzw,Cava,50 Spring St,"{'latitude': 40.72192791798716, 'longitude': -73.99651188343245}",150,4.0,10012
